36|3.34|nadalje|RBZ Inf-gbz|ugotoviti|NE
63|6.37|nadalje|pbz0 RBZ|mogoč|NE
87|10.9|nadalje|RBZ v sbz5|člen|DA
31|10.05|nadalje|RBZ v sbz5|odstavek|DA
36|8.95|nadalje|RBZ v sbz5|poglavje|DA
33|6.19|nadalje|RBZ na sbz5|podlaga|NE
32|6.35|nadalje|RBZ z sbz6|pomoč|NE
2631|8.61|vključen|PBZ0 sbz0|otrok|DA
759|7.63|vključen|PBZ0 sbz0|učenec|DA
596|6.44|vključen|PBZ0 sbz0|človek|DA
550|6.69|vključen|PBZ0 sbz0|član|DA
504|7.24|vključen|PBZ0 sbz0|udeleženec|DA
486|6.22|vključen|PBZ0 sbz0|uporabnik|DA
478|7.01|vključen|PBZ0 sbz0|posameznik|DA
412|5.48|vključen|PBZ0 sbz0|delavec|DA
2579|7.29|vključen|PBZ0 sbz0|oseba|DA
401|6.66|vključen|PBZ0 sbz0|ženska|DA
1810|5.88|vključen|PBZ0 sbz0|podjetje|DA
1522|7.89|vključen|PBZ0 sbz0|spremenljivka|DA
1413|6.17|vključen|PBZ0 sbz0|država|DA
498|4.71|vključen|PBZ0 sbz0|organizacija|DA
479|4.47|vključen|PBZ0 sbz0|skupina|DA
408|4.62|vključen|PBZ0 sbz0|družba|DA
622|5.46|vključen|PBZ0 sbz0|strošek|DA
531|5.38|vključen|PBZ0 sbz0|število|DA
496|7.29|vključen|PBZ0 sbz0|akter|DA
393|6.93|vključen|PBZ0 sbz0|predstavnik|DA
382|6.68|vključen|PBZ0 sbz0|strokovnjak|DA
454|5.51|vključen|PBZ0 sbz0|element|DA
410|4.84|vključen|PBZ0 sbz0|dejavnik|DA
447|4.57|vključen|PBZ0 sbz0|podatek|DA
357|7.27|vključen|PBZ0 sbz0|DDV|DA
1874|11.42|vključen|rbz PBZ0|aktivno|DA
1339|9.53|vključen|rbz PBZ0|neposredno|DA
133|7.68|vključen|rbz PBZ0|direktno|DA
652|5.12|vključen|rbz PBZ0|bolj|DA
233|7.56|vključen|rbz PBZ0|premalo|DA
205|4.85|vključen|rbz PBZ0|manj|DA
185|5.64|vključen|rbz PBZ0|dovolj|DA
144|5.64|vključen|rbz PBZ0|popolnoma|DA
140|5.99|vključen|rbz PBZ0|močno|DA
578|7.33|vključen|rbz PBZ0|pogosto|DA
363|5.97|vključen|rbz PBZ0|vedno|DA
250|8.46|vključen|rbz PBZ0|posredno|DA
209|7.21|vključen|rbz PBZ0|običajno|DA
179|7.13|vključen|rbz PBZ0|trenutno|DA
169|6.72|vključen|rbz PBZ0|danes|DA
158|7.59|vključen|rbz PBZ0|prvič|DA
150|6.68|vključen|rbz PBZ0|hkrati|DA
221|8.54|vključen|rbz PBZ0|prostovoljno|DA
146|7.86|vključen|rbz PBZ0|obvezno|DA
230|8.49|vključen|rbz PBZ0|smiselno|DA
138|4.74|vključen|rbz PBZ0|dobro|DA
140|8.06|vključen|rbz PBZ0|dejavno|DA
1370|6.88|vključen|rbz PBZ0|lahko|NE
701|5.64|vključen|rbz PBZ0|tako|NE
153|5.92|vključen|rbz PBZ0|torej|NE
45|7.6|vključen|PBZ0 rbz|posredno|DA
86|7.61|vključen|PBZ0 rbz|neposredno|DA
71|7.98|vključen|PBZ0 rbz|enkrat|DA
1540|10.27|vključen|PBZ0 rbz|več|NE
358|9.11|vključen|PBZ0 rbz|veliko|NE
250|9.32|vključen|PBZ0 rbz|najmanj|NE
170|8.87|vključen|PBZ0 rbz|največ|NE
170|7.63|vključen|PBZ0 rbz|nekaj|NE
129|7.89|vključen|PBZ0 rbz|manj|NE
78|6.06|vključen|PBZ0 rbz|zelo|NE
68|7.64|vključen|PBZ0 rbz|vse|NE
61|7.81|vključen|PBZ0 rbz|mnogo|NE
51|6.85|vključen|PBZ0 rbz|najbolj|NE
46|6.96|vključen|PBZ0 rbz|dovolj|NE
399|7.47|vključen|PBZ0 rbz|tako|NE
233|8.7|vključen|PBZ0 rbz|kar|NE
114|7.64|vključen|PBZ0 rbz|skupaj|NE
48|6.71|vključen|PBZ0 rbz|vedno|NE
197|9.0|vključen|PBZ0 rbz|približno|NE
165|9.05|vključen|PBZ0 rbz|okoli|NE
81|7.87|vključen|PBZ0 rbz|čim|NE
75|8.24|vključen|PBZ0 rbz|okrog|NE
45|7.61|vključen|PBZ0 rbz|skupno|NE
135|9.17|vključen|PBZ0 rbz|naključno|NE
65|5.23|vključen|PBZ0 rbz|glede|NE
417|10.71|vključen|PBZ0 sbz2|oseba|NE
360|10.78|vključen|PBZ0 sbz2|otrok|NE
276|10.4|vključen|PBZ0 sbz2|država|NE
253|10.15|vključen|PBZ0 sbz2|podjetje|NE
152|9.62|vključen|PBZ0 sbz2|učenec|NE
133|9.08|vključen|PBZ0 sbz2|človek|NE
90|8.93|vključen|PBZ0 sbz2|udeleženec|NE
83|8.83|vključen|PBZ0 sbz2|starš|NE
67|8.47|vključen|PBZ0 sbz2|član|NE
65|8.35|vključen|PBZ0 sbz2|organizacija|NE
64|8.44|vključen|PBZ0 sbz2|učitelj|NE
45|7.87|vključen|PBZ0 sbz2|šola|NE
44|7.63|vključen|PBZ0 sbz2|delavec|NE
152|9.57|vključen|PBZ0 sbz2|anketiranec|NE
82|8.76|vključen|PBZ0 sbz2|študent|NE
55|8.24|vključen|PBZ0 sbz2|dijak|NE
115|9.16|vključen|PBZ0 sbz2|ženska|NE
59|8.28|vključen|PBZ0 sbz2|moški|NE
91|8.96|vključen|PBZ0 sbz2|bolnik|NE
62|8.42|vključen|PBZ0 sbz2|pacient|NE
67|8.49|vključen|PBZ0 sbz2|občina|NE
65|8.24|vključen|PBZ0 sbz2|odstotek|NE
130|10.94|vključen|PBZ0 in/ali pbz0|izključen|DA
50|7.5|vključen|PBZ0 in/ali pbz0|povezan|DA
69|6.3|vključen|PBZ0 kot sbz0|del|DA
5048|11.04|vključen|PBZ0 v sbz4|proces|DA
4093|10.79|vključen|PBZ0 v sbz4|program|DA
3311|10.43|vključen|PBZ0 v sbz4|sistem|DA
1951|9.79|vključen|PBZ0 v sbz4|projekt|DA
1191|9.03|vključen|PBZ0 v sbz4|delo|DA
980|8.82|vključen|PBZ0 v sbz4|model|DA
669|8.27|vključen|PBZ0 v sbz4|aktivnost|DA
654|8.23|vključen|PBZ0 v sbz4|dejavnost|DA
517|7.89|vključen|PBZ0 v sbz4|postopek|DA
756|8.45|vključen|PBZ0 v sbz4|načrt|DA
3590|10.62|vključen|PBZ0 v sbz4|raziskava|DA
1512|9.41|vključen|PBZ0 v sbz4|izobraževanje|DA
1108|8.98|vključen|PBZ0 v sbz4|analiza|DA
505|7.86|vključen|PBZ0 v sbz4|vzorec|DA
972|8.8|vključen|PBZ0 v sbz4|zavarovanje|DA
744|8.42|vključen|PBZ0 v sbz4|cena|DA
921|8.74|vključen|PBZ0 v sbz4|vrtec|DA
1096|8.84|vključen|PBZ0 v sbz4|skupina|DA
548|7.97|vključen|PBZ0 v sbz4|mreža|DA
541|7.95|vključen|PBZ0 v sbz4|organizacija|DA
434|7.62|vključen|PBZ0 v sbz4|omrežje|DA
392|7.49|vključen|PBZ0 v sbz4|podjetje|DA
608|8.13|vključen|PBZ0 v sbz4|izvajanje|DA
394|7.51|vključen|PBZ0 v sbz4|oblikovanje|DA
634|8.17|vključen|PBZ0 v sbz4|oblika|NE
77|9.04|vključen|PBZ0 na sbz4|trg|DA
53|10.52|vključen|PBZ0 na sbz4|seznam|DA
62|6.49|vključen|PBZ0 na sbz4|način|DA
47|7.26|vključen|PBZ0 v sbz5|mera|DA
95|6.83|vključen|PBZ0 v sbz5|leto|NE
225|10.56|vključen|PBZ0 v sbz5|aktivnost|NE
114|8.68|vključen|PBZ0 v sbz5|dejavnost|NE
73|7.72|vključen|PBZ0 v sbz5|proces|NE
60|8.72|vključen|PBZ0 v sbz5|cena|NE
58|7.68|vključen|PBZ0 v sbz5|faza|NE
50|6.03|vključen|PBZ0 v sbz5|oblika|NE
106|8.39|vključen|PBZ0 v sbz5|raziskava|NE
70|9.18|vključen|PBZ0 v sbz5|e-qalia|NE
41|8.17|vključen|PBZ0 v sbz5|EU|NE
59|5.6|vključen|PBZ0 na sbz5|podlaga|DA
53|5.57|vključen|PBZ0 od sbz2|leto|DA
40|6.68|vključen|PBZ0 z sbz6|namen|DA
42250|11.72|informacija|pbz0 SBZ0|povraten|DA
13435|8.43|informacija|pbz0 SBZ0|pomemben|DA
13089|9.23|informacija|pbz0 SBZ0|potreben|DA
12196|9.53|informacija|pbz0 SBZ0|računovodski|DA
3179|6.27|informacija|pbz0 SBZ0|posloven|DA
9850|8.89|informacija|pbz0 SBZ0|dodaten|DA
3332|7.22|informacija|pbz0 SBZ0|splošen|DA
6974|6.98|informacija|pbz0 SBZ0|nov|DA
4276|6.41|informacija|pbz0 SBZ0|različen|DA
6087|8.02|informacija|pbz0 SBZ0|notranji|DA
6069|8.16|informacija|pbz0 SBZ0|ključen|DA
5935|8.0|informacija|pbz0 SBZ0|ustrezen|DA
5748|8.95|informacija|pbz0 SBZ0|koristen|DA
2810|7.89|informacija|pbz0 SBZ0|uporaben|DA
5700|8.73|informacija|pbz0 SBZ0|pridobljen|DA
5431|7.46|informacija|pbz0 SBZ0|osnoven|DA
5248|6.97|informacija|pbz0 SBZ0|določen|DA
3396|8.32|informacija|pbz0 SBZ0|dokumentacijski|DA
3348|7.9|informacija|pbz0 SBZ0|kakovosten|DA
3117|7.95|informacija|pbz0 SBZ0|podroben|DA
3217|8.16|informacija|pbz0 SBZ0|relevanten|DA
3041|8.08|informacija|pbz0 SBZ0|pravočasen|DA
3010|7.59|informacija|pbz0 SBZ0|pravi|DA
2720|7.7|informacija|pbz0 SBZ0|želen|DA
3000|7.97|informacija|pbz0 SBZ0|zbran|DA
23592|10.46|informacija|sbz0 SBZ2|vir|DA
15335|10.13|informacija|sbz0 SBZ2|pridobivanje|DA
12312|9.98|informacija|sbz0 SBZ2|zbiranje|DA
3926|8.3|informacija|sbz0 SBZ2|pridobitev|DA
3343|7.84|informacija|sbz0 SBZ2|zagotavljanje|DA
2601|7.94|informacija|sbz0 SBZ2|širjenje|DA
14951|10.39|informacija|sbz0 SBZ2|izmenjava|DA
11490|10.06|informacija|sbz0 SBZ2|posredovanje|DA
10642|9.61|informacija|sbz0 SBZ2|iskanje|DA
6872|8.94|informacija|sbz0 SBZ2|prenos|DA
2116|6.96|informacija|sbz0 SBZ2|oblikovanje|DA
11808|10.06|informacija|sbz0 SBZ2|pretok|DA
3196|8.17|informacija|sbz0 SBZ2|tok|DA
5394|8.8|informacija|sbz0 SBZ2|varovanje|DA
2721|7.31|informacija|sbz0 SBZ2|kakovost|DA
5205|8.39|informacija|sbz0 SBZ2|količina|DA
4356|7.23|informacija|sbz0 SBZ2|uporaba|DA
2717|6.83|informacija|sbz0 SBZ2|vrsta|DA
4170|8.4|informacija|sbz0 SBZ2|uporabnik|DA
3426|8.45|informacija|sbz0 SBZ2|podajanje|DA
3415|8.05|informacija|sbz0 SBZ2|pomanjkanje|DA
2140|7.53|informacija|sbz0 SBZ2|obdelava|DA
1943|7.6|informacija|sbz0 SBZ2|dajanje|DA
7973|8.43|informacija|sbz0 SBZ2|podlaga|NE
2258|7.18|informacija|sbz0 SBZ2|osnova|NE
13217|10.43|informacija|gbz SBZ4|pridobiti|DA
12205|10.13|informacija|gbz SBZ4|dobiti|DA
3640|9.39|informacija|gbz SBZ4|pridobivati|DA
1208|7.75|informacija|gbz SBZ4|prejeti|DA
10106|10.82|informacija|gbz SBZ4|posredovati|DA
5969|9.26|informacija|gbz SBZ4|vsebovati|DA
4808|9.23|informacija|gbz SBZ4|dajati|DA
4120|8.72|informacija|gbz SBZ4|zagotavljati|DA
3328|8.9|informacija|gbz SBZ4|nuditi|DA
3245|6.33|informacija|gbz SBZ4|imeti|DA
3105|8.66|informacija|gbz SBZ4|potrebovati|DA
2287|7.97|informacija|gbz SBZ4|zagotoviti|DA
1622|7.86|informacija|gbz SBZ4|ponujati|DA
1303|7.71|informacija|gbz SBZ4|dati|DA
1257|6.03|informacija|gbz SBZ4|predstavljati|DA
1208|7.0|informacija|gbz SBZ4|zahtevati|DA
4430|9.28|informacija|gbz SBZ4|iskati|DA
2765|8.74|informacija|gbz SBZ4|podati|DA
2002|8.1|informacija|gbz SBZ4|najti|DA
1818|8.45|informacija|gbz SBZ4|podajati|DA
1542|8.02|informacija|gbz SBZ4|poiskati|DA
3363|9.38|informacija|gbz SBZ4|zbirati|DA
1679|8.41|informacija|gbz SBZ4|zbrati|DA
1964|8.71|informacija|gbz SBZ4|izmenjevati|DA
1195|6.64|informacija|gbz SBZ4|uporabljati|DA
16520|11.99|informacija|priredje|podatek|DA
398|6.59|informacija|priredje|analiza|DA
6131|10.05|informacija|priredje|znanje|DA
1269|8.4|informacija|priredje|izkušnja|DA
1771|7.74|informacija|priredje|storitev|DA
1031|8.52|informacija|priredje|ideja|DA
708|7.67|informacija|priredje|vir|DA
342|6.46|informacija|priredje|sredstvo|DA
308|6.43|informacija|priredje|tehnologija|DA
1054|8.76|informacija|priredje|nasvet|DA
832|8.22|informacija|priredje|komunikacija|DA
412|7.51|informacija|priredje|sporočilo|DA
799|8.33|informacija|priredje|dokument|DA
460|7.53|informacija|priredje|navodilo|DA
451|7.66|informacija|priredje|gradivo|DA
451|7.64|informacija|priredje|dokumentacija|DA
760|7.97|informacija|priredje|mnenje|DA
684|7.55|informacija|priredje|pomoč|DA
418|6.95|informacija|priredje|vsebina|DA
359|6.45|informacija|priredje|proces|DA
504|7.5|informacija|priredje|energija|DA
442|7.7|informacija|priredje|novica|DA
405|6.96|informacija|priredje|material|DA
314|6.46|informacija|priredje|človek|DA
312|6.46|informacija|priredje|možnost|NE
9047|9.24|informacija|rbz SBZ2|več|DA
5532|11.17|informacija|rbz SBZ2|dovolj|DA
2843|9.67|informacija|rbz SBZ2|največ|DA
2650|8.67|informacija|rbz SBZ2|veliko|DA
910|9.33|informacija|rbz SBZ2|premalo|DA
620|6.6|informacija|rbz SBZ2|nekaj|DA
539|8.73|informacija|rbz SBZ2|preveč|DA
522|7.62|informacija|rbz SBZ2|manj|DA
437|7.94|informacija|rbz SBZ2|malo|DA
413|8.51|informacija|rbz SBZ2|ogromno|DA
190|6.92|informacija|rbz SBZ2|mnogo|DA
107|6.57|informacija|rbz SBZ2|najmanj|DA
103|6.3|informacija|rbz SBZ2|precej|DA
258|8.27|informacija|rbz SBZ2|čimveč|DA
175|7.72|informacija|rbz SBZ2|zadosti|DA
364|7.2|informacija|rbz SBZ2|koliko|NE
284|7.54|informacija|rbz SBZ2|toliko|NE
7412|12.58|informacija|SBZ0 sbz2|značaj|DA
804|4.3|informacija|SBZ0 sbz2|podjetje|DA
262|5.07|informacija|SBZ0 sbz2|skupina|DA
213|3.56|informacija|SBZ0 sbz2|sistem|DA
174|3.72|informacija|SBZ0 sbz2|organizacija|DA
162|5.26|informacija|SBZ0 sbz2|vrsta|DA
147|5.1|informacija|SBZ0 sbz2|služba|DA
127|4.3|informacija|SBZ0 sbz2|vir|DA
118|3.64|informacija|SBZ0 sbz2|družba|DA
448|6.31|informacija|SBZ0 sbz2|uporabnik|DA
360|7.17|informacija|SBZ0 sbz2|javnost|DA
301|5.88|informacija|SBZ0 sbz2|kupec|DA
231|5.42|informacija|SBZ0 sbz2|stranka|DA
149|5.86|informacija|SBZ0 sbz2|odjemalec|DA
141|4.29|informacija|SBZ0 sbz2|oseba|DA
125|5.56|informacija|SBZ0 sbz2|udeleženec|DA
318|7.1|informacija|SBZ0 sbz2|narava|DA
146|5.69|informacija|SBZ0 sbz2|sektor|DA
100|4.99|informacija|SBZ0 sbz2|organ|DA
139|6.72|informacija|SBZ0 sbz2|računovodstvo|DA
103|2.42|informacija|SBZ0 sbz2|podatek|DA
425|7.1|informacija|SBZ0 sbz2|pomen|NE
207|8.24|informacija|gbz SBZ2|želeti|DA
106|6.81|informacija|gbz SBZ2|posluževati|DA
167|8.15|informacija|gbz SBZ2|primanjkovati|DA
1504|7.37|informacija|gbz SBZ2|imeti|NE
558|9.62|informacija|gbz SBZ2|dajati|NE
354|8.62|informacija|gbz SBZ2|vsebovati|NE
216|8.21|informacija|gbz SBZ2|zagotavljati|NE
204|8.68|informacija|gbz SBZ2|spreminjati|NE
168|8.36|informacija|gbz SBZ2|nuditi|NE
149|7.42|informacija|gbz SBZ2|potrebovati|NE
143|7.98|informacija|gbz SBZ2|dati|NE
104|6.86|informacija|gbz SBZ2|zahtevati|NE
101|7.31|informacija|gbz SBZ2|zagotoviti|NE
1180|10.27|informacija|gbz SBZ2|dobiti|NE
372|9.12|informacija|gbz SBZ2|pridobiti|NE
134|8.44|informacija|gbz SBZ2|zbirati|NE
111|8.0|informacija|gbz SBZ2|prejemati|NE
103|7.78|informacija|gbz SBZ2|prejeti|NE
576|10.23|informacija|gbz SBZ2|posredovati|NE
253|8.76|informacija|gbz SBZ2|podati|NE
128|8.27|informacija|gbz SBZ2|podajati|NE
416|9.51|informacija|gbz SBZ2|iskati|NE
158|7.59|informacija|gbz SBZ2|najti|NE
188|8.83|informacija|gbz SBZ2|razkriti|NE
120|8.3|informacija|gbz SBZ2|razkrivati|NE
1902|7.99|informacija|Neg-gbz SBZ2|imeti|DA
543|9.94|informacija|Neg-gbz SBZ2|dajati|DA
357|9.04|informacija|Neg-gbz SBZ2|vsebovati|DA
199|9.0|informacija|Neg-gbz SBZ2|nuditi|DA
199|8.46|informacija|Neg-gbz SBZ2|zagotavljati|DA
162|7.78|informacija|Neg-gbz SBZ2|potrebovati|DA
121|8.31|informacija|Neg-gbz SBZ2|ponujati|DA
846|10.63|informacija|Neg-gbz SBZ2|dobiti|DA
159|8.87|informacija|Neg-gbz SBZ2|pridobiti|DA
111|8.44|informacija|Neg-gbz SBZ2|prejemati|DA
349|10.16|informacija|Neg-gbz SBZ2|posredovati|DA
261|9.53|informacija|Neg-gbz SBZ2|iskati|DA
169|8.94|informacija|Neg-gbz SBZ2|podati|DA
105|7.75|informacija|Neg-gbz SBZ2|najti|DA
100|8.39|informacija|Neg-gbz SBZ2|podajati|DA
983|7.15|informacija|Neg-gbz SBZ2|biti|NE
930|9.75|informacija|SBZ0 sbz3|uporabnik|NE
283|8.44|informacija|SBZ0 sbz3|oseba|NE
220|8.19|informacija|SBZ0 sbz3|stranka|NE
219|9.29|informacija|SBZ0 sbz3|javnost|NE
202|8.55|informacija|SBZ0 sbz3|učenec|NE
179|7.79|informacija|SBZ0 sbz3|kupec|NE
172|8.57|informacija|SBZ0 sbz3|član|NE
162|8.51|informacija|SBZ0 sbz3|potrošnik|NE
161|8.71|informacija|SBZ0 sbz3|udeleženec|NE
145|7.86|informacija|SBZ0 sbz3|človek|NE
119|8.26|informacija|SBZ0 sbz3|porabnik|NE
113|7.45|informacija|SBZ0 sbz3|posameznik|NE
213|8.49|informacija|SBZ0 sbz3|skupina|NE
127|6.71|informacija|SBZ0 sbz3|podjetje|NE
124|8.02|informacija|SBZ0 sbz3|organ|NE
104|8.32|informacija|SBZ0 sbz3|medij|NE
167|8.77|informacija|SBZ0 sbz3|vodstvo|NE
115|8.58|informacija|SBZ0 sbz3|novinar|NE
112|8.22|informacija|SBZ0 sbz3|sodelavec|NE
266|9.09|informacija|gbz SBZ3|zaupati|DA
136|5.89|informacija|gbz SBZ3|slediti|DA
173|12.09|informacija|pbz0 SBZ2|povraten|NE
5435|10.19|informacija|SBZ0 o sbz5|izdelek|DA
1433|8.35|informacija|SBZ0 o sbz5|storitev|DA
1288|8.22|informacija|SBZ0 o sbz5|ponudba|DA
4441|9.86|informacija|SBZ0 o sbz5|stanje|DA
1259|8.18|informacija|SBZ0 o sbz5|dogajanje|DA
3339|9.48|informacija|SBZ0 o sbz5|podjetje|DA
2624|9.07|informacija|SBZ0 o sbz5|poslovanje|DA
2433|8.93|informacija|SBZ0 o sbz5|delo|DA
1647|8.5|informacija|SBZ0 o sbz5|delovanje|DA
1486|8.36|informacija|SBZ0 o sbz5|dogodek|DA
1434|8.35|informacija|SBZ0 o sbz5|trg|DA
1379|8.27|informacija|SBZ0 o sbz5|možnost|DA
1014|7.66|informacija|SBZ0 o sbz5|sprememba|DA
974|7.81|informacija|SBZ0 o sbz5|položaj|DA
923|7.72|informacija|SBZ0 o sbz5|okolje|DA
893|7.69|informacija|SBZ0 o sbz5|življenje|DA
872|7.57|informacija|SBZ0 o sbz5|organizacija|DA
1916|8.76|informacija|SBZ0 o sbz5|uspešnost|DA
803|7.48|informacija|SBZ0 o sbz5|kakovost|DA
1531|8.46|informacija|SBZ0 o sbz5|strošek|DA
898|7.67|informacija|SBZ0 o sbz5|cena|DA
1523|8.44|informacija|SBZ0 o sbz5|stranka|DA
957|7.79|informacija|SBZ0 o sbz5|kupec|DA
842|7.61|informacija|SBZ0 o sbz5|bolezen|DA
836|7.59|informacija|SBZ0 o sbz5|rezultat|DA
3086|9.59|informacija|SBZ0 v sbz5|zveza|DA
272|7.45|informacija|SBZ0 v sbz5|povezava|DA
1594|8.67|informacija|SBZ0 v sbz5|oblika|DA
414|7.39|informacija|SBZ0 v sbz5|sistem|DA
242|7.48|informacija|SBZ0 v sbz5|jezik|DA
685|9.58|informacija|SBZ0 v sbz5|poročilo|DA
188|6.33|informacija|SBZ0 v sbz5|smisel|DA
231|8.08|informacija|SBZ0 v sbz5|izkaz|DA
167|7.72|informacija|SBZ0 v sbz5|besedilo|DA
1276|7.09|informacija|SBZ0 v sbz5|podjetje|NE
503|7.36|informacija|SBZ0 v sbz5|proces|NE
491|6.85|informacija|SBZ0 v sbz5|organizacija|NE
290|6.49|informacija|SBZ0 v sbz5|sklad|NE
285|6.03|informacija|SBZ0 v sbz5|primer|NE
262|7.64|informacija|SBZ0 v sbz5|medij|NE
200|5.84|informacija|SBZ0 v sbz5|okolje|NE
131|3.69|informacija|SBZ0 v sbz5|Slovenija|NE
123|6.1|informacija|SBZ0 v sbz5|faza|NE
123|5.35|informacija|SBZ0 v sbz5|družba|NE
1043|7.78|informacija|SBZ0 v sbz5|čas|NE
373|6.58|informacija|SBZ0 v sbz5|okvir|NE
340|8.16|informacija|SBZ0 v sbz5|trenutek|NE
189|8.14|informacija|SBZ0 v sbz5|spomin|NE
171|6.41|informacija|SBZ0 v sbz5|smer|NE
117|5.84|informacija|SBZ0 v sbz5|mera|NE
1354|8.63|informacija|SBZ0 na sbz5|stran|DA
674|7.31|informacija|SBZ0 na sbz5|mesto|DA
577|5.62|informacija|SBZ0 na sbz5|področje|DA
411|5.66|informacija|SBZ0 na sbz5|trg|DA
344|6.46|informacija|SBZ0 na sbz5|raven|DA
216|7.23|informacija|SBZ0 na sbz5|nivo|DA
868|10.06|informacija|SBZ0 na sbz5|splet|DA
736|9.82|informacija|SBZ0 na sbz5|internet|DA
157|8.61|informacija|SBZ0 na sbz5|portal|DA
108|8.58|informacija|SBZ0 na sbz5|etiketa|DA
507|6.82|informacija|SBZ0 na sbz5|podlaga|NE
188|6.55|informacija|SBZ0 na sbz5|osnova|NE
187|8.19|informacija|SBZ0 pri sbz5|odločanje|DA
121|8.13|informacija|SBZ0 pri sbz5|odločitev|DA
106|9.56|informacija|SBZ0 pri sbz5|vir|NE
582|11.96|informacija|SBZ0 po sbz5|odsek|DA
137|9.17|informacija|SBZ0 po sbz5|telefon|DA
125|9.63|informacija|SBZ0 po sbz5|splet|DA
106|9.18|informacija|SBZ0 po sbz5|internet|DA
434|10.71|informacija|SBZ0 ob sbz5|čas|NE
2499|11.01|informacija|SBZ0 za sbz4|odločanje|DA
804|9.56|informacija|SBZ0 za sbz4|odločitev|DA
1052|9.22|informacija|SBZ0 za sbz4|potreba|DA
582|6.71|informacija|SBZ0 za sbz4|delo|DA
262|6.84|informacija|SBZ0 za sbz4|podjetje|DA
243|7.33|informacija|SBZ0 za sbz4|analiza|DA
207|7.81|informacija|SBZ0 za sbz4|medij|DA
175|5.44|informacija|SBZ0 za sbz4|razvoj|DA
169|6.47|informacija|SBZ0 za sbz4|delovanje|DA
853|8.76|informacija|SBZ0 za sbz4|opravljanje|DA
457|8.93|informacija|SBZ0 za sbz4|sprejemanje|DA
247|7.38|informacija|SBZ0 za sbz4|oblikovanje|DA
234|7.69|informacija|SBZ0 za sbz4|načrtovanje|DA
219|7.07|informacija|SBZ0 za sbz4|izdelava|DA
218|7.3|informacija|SBZ0 za sbz4|vodenje|DA
212|6.48|informacija|SBZ0 za sbz4|izvajanje|DA
210|6.77|informacija|SBZ0 za sbz4|izvedba|DA
208|6.79|informacija|SBZ0 za sbz4|izboljšanje|DA
207|7.12|informacija|SBZ0 za sbz4|priprava|DA
805|9.39|informacija|SBZ0 za sbz4|uporabnik|DA
214|7.8|informacija|SBZ0 za sbz4|javnost|DA
379|7.86|informacija|SBZ0 za sbz4|podpora|DA
309|7.76|informacija|SBZ0 za sbz4|namen|DA
305|7.52|informacija|SBZ0 za sbz4|varnost|DA
220|8.18|informacija|SBZ0 za sbz4|nadziranje|DA
1218|9.06|informacija|SBZ0 na sbz4|način|NE
367|8.79|informacija|SBZ0 na sbz4|volja|NE
179|8.74|informacija|SBZ0 na sbz4|zahteva|DA
159|7.7|informacija|SBZ0 na sbz4|tema|DA
158|8.93|informacija|SBZ0 v sbz4|oblika|NE
149|7.16|informacija|SBZ0 v sbz4|sistem|NE
145|9.58|informacija|SBZ0 v sbz4|znanje|NE
126|9.97|informacija|SBZ0 v sbz4|spomin|NE
1499|10.72|informacija|SBZ0 iz sbz2|okolje|DA
1380|10.65|informacija|SBZ0 iz sbz2|vir|DA
281|8.91|informacija|SBZ0 iz sbz2|sistem|DA
234|9.31|informacija|SBZ0 iz sbz2|medij|DA
197|8.14|informacija|SBZ0 iz sbz2|področje|DA
180|8.26|informacija|SBZ0 iz sbz2|podjetje|DA
144|8.19|informacija|SBZ0 iz sbz2|svet|DA
275|9.51|informacija|SBZ0 iz sbz2|roka|DA
235|9.39|informacija|SBZ0 iz sbz2|spomin|DA
219|9.01|informacija|SBZ0 iz sbz2|poročilo|DA
117|8.2|informacija|SBZ0 iz sbz2|podatek|NE
178|8.79|informacija|SBZ0 iz sbz2|izkaz|DA
171|8.48|informacija|SBZ0 iz sbz2|baza|DA
160|8.77|informacija|SBZ0 iz sbz2|besedilo|DA
137|8.28|informacija|SBZ0 iz sbz2|literatura|DA
2367|9.15|informacija|SBZ0 z sbz2|stran|NE
1275|8.44|informacija|SBZ0 z sbz2|področje|DA
466|10.35|informacija|SBZ0 z sbz2|trg|NE
135|6.22|informacija|SBZ0 z sbz2|vidik|NE
123|9.32|informacija|SBZ0 z sbz2|splet|DA
122|9.26|informacija|SBZ0 z sbz2|teren|DA
298|10.35|informacija|SBZ0 od sbz2|usta|NE
238|9.8|informacija|SBZ0 od sbz2|dobavitelj|NE
170|9.82|informacija|SBZ0 od sbz2|kupec|DA
168|9.83|informacija|SBZ0 od sbz2|uporabnik|DA
147|9.41|informacija|SBZ0 od sbz2|oseba|NE
132|9.26|informacija|SBZ0 od sbz2|vir|NE
107|9.43|informacija|SBZ0 od sbz2|sestra|NE
309|9.51|informacija|SBZ0 preko sbz2|internet|NE
232|9.57|informacija|SBZ0 preko sbz2|splet|NE
155|9.91|informacija|SBZ0 preko sbz2|omrežje|NE
135|9.77|informacija|SBZ0 preko sbz2|medij|NE
279|9.2|informacija|SBZ0 znotraj sbz2|podjetje|NE
222|9.29|informacija|SBZ0 znotraj sbz2|organizacija|NE
17599|11.87|informacija|sbz0 do SBZ2|dostop|DA
1022|10.1|informacija|sbz0 do SBZ2|dostopnost|DA
477|6.68|informacija|sbz0 do SBZ2|pravica|DA
146|5.32|informacija|sbz0 do SBZ2|odnos|DA
